agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De atleet op de bomen vermijdt	De atleet op de bomen vermijden	vermijdt	vermijden	1	5	singular	plural	De atleet op de bomen vermijdt de persoon.
De meid achter de fietsen roept	De meid achter de fietsen roepen	roept	roepen	1	5	singular	plural	De meid achter de fietsen roept de persoon.
De vriend bij de ramen herkent	De vriend bij de ramen herkennen	herkent	herkennen	1	5	singular	plural	De vriend bij de ramen herkent de persoon.
De advocaat naast de fietsen vermijdt	De advocaat naast de fietsen vermijden	vermijdt	vermijden	1	5	singular	plural	De advocaat naast de fietsen vermijdt de persoon.
De atleet bij de ramen stimuleert	De atleet bij de ramen stimuleren	stimuleert	stimuleren	1	5	singular	plural	De atleet bij de ramen stimuleert de persoon.
De persoon achter de stoelen hoort	De persoon achter de stoelen horen	hoort	horen	1	5	singular	plural	De persoon achter de stoelen hoort de persoon.
De atleet op de bureaus begrijpt	De atleet op de bureaus begrijpen	begrijpt	begrijpen	1	5	singular	plural	De atleet op de bureaus begrijpt de persoon.
De persoon naast de ramen vertrouwt	De persoon naast de ramen vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De persoon naast de ramen vertrouwt de persoon.
De meid bij de bomen steunt	De meid bij de bomen steunen	steunt	steunen	1	5	singular	plural	De meid bij de bomen steunt de persoon.
De vader op de tafels steunt	De vader op de tafels steunen	steunt	steunen	1	5	singular	plural	De vader op de tafels steunt de persoon.
De persoon naast de stoelen begrijpt	De persoon naast de stoelen begrijpen	begrijpt	begrijpen	1	5	singular	plural	De persoon naast de stoelen begrijpt de persoon.
De persoon onder de vrachtwagens roept	De persoon onder de vrachtwagens roepen	roept	roepen	1	5	singular	plural	De persoon onder de vrachtwagens roept de persoon.
De persoon onder de tafels steunt	De persoon onder de tafels steunen	steunt	steunen	1	5	singular	plural	De persoon onder de tafels steunt de persoon.
De boer bij de fietsen herkent	De boer bij de fietsen herkennen	herkent	herkennen	1	5	singular	plural	De boer bij de fietsen herkent de persoon.
De oom naast de fietsen hoort	De oom naast de fietsen horen	hoort	horen	1	5	singular	plural	De oom naast de fietsen hoort de persoon.
De persoon op de fietsen bekritiseert	De persoon op de fietsen bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De persoon op de fietsen bekritiseert de persoon.
De man onder de ramen ziet	De man onder de ramen zien	ziet	zien	1	5	singular	plural	De man onder de ramen ziet de persoon.
De vader bij de bureaus mist	De vader bij de bureaus missen	mist	missen	1	5	singular	plural	De vader bij de bureaus mist de persoon.
De schrijver onder de bomen vertrouwt	De schrijver onder de bomen vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De schrijver onder de bomen vertrouwt de persoon.
De persoon achter de tafels onderzoekt	De persoon achter de tafels onderzoeken	onderzoekt	onderzoeken	1	5	singular	plural	De persoon achter de tafels onderzoekt de persoon.
De persoon bij de fietsen verleidt	De persoon bij de fietsen verleiden	verleidt	verleiden	1	5	singular	plural	De persoon bij de fietsen verleidt de persoon.
De meid achter de bureaus stimuleert	De meid achter de bureaus stimuleren	stimuleert	stimuleren	1	5	singular	plural	De meid achter de bureaus stimuleert de persoon.
De vriend onder de stoelen groet	De vriend onder de stoelen groeten	groet	groeten	1	5	singular	plural	De vriend onder de stoelen groet de persoon.
De advocaat op de ramen verleidt	De advocaat op de ramen verleiden	verleidt	verleiden	1	5	singular	plural	De advocaat op de ramen verleidt de persoon.
De vriend achter de bomen verleidt	De vriend achter de bomen verleiden	verleidt	verleiden	1	5	singular	plural	De vriend achter de bomen verleidt de persoon.
De tante onder de bomen groet	De tante onder de bomen groeten	groet	groeten	1	5	singular	plural	De tante onder de bomen groet de persoon.
De persoon bij de bureaus kent	De persoon bij de bureaus kennen	kent	kennen	1	5	singular	plural	De persoon bij de bureaus kent de persoon.
De winnaar bij de ramen herkent	De winnaar bij de ramen herkennen	herkent	herkennen	1	5	singular	plural	De winnaar bij de ramen herkent de persoon.
De schrijver bij de stoelen ziet	De schrijver bij de stoelen zien	ziet	zien	1	5	singular	plural	De schrijver bij de stoelen ziet de persoon.
De oom naast de fietsen bekritiseert	De oom naast de fietsen bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De oom naast de fietsen bekritiseert de persoon.
De moeder op de ramen vertrouwt	De moeder op de ramen vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De moeder op de ramen vertrouwt de persoon.
De tante bij de tafels groet	De tante bij de tafels groeten	groet	groeten	1	5	singular	plural	De tante bij de tafels groet de persoon.
De man onder de fietsen hoort	De man onder de fietsen horen	hoort	horen	1	5	singular	plural	De man onder de fietsen hoort de persoon.
De schrijver onder de tafels begrijpt	De schrijver onder de tafels begrijpen	begrijpt	begrijpen	1	5	singular	plural	De schrijver onder de tafels begrijpt de persoon.
De winnaar op de bureaus kent	De winnaar op de bureaus kennen	kent	kennen	1	5	singular	plural	De winnaar op de bureaus kent de persoon.
De moeder achter de ramen herkent	De moeder achter de ramen herkennen	herkent	herkennen	1	5	singular	plural	De moeder achter de ramen herkent de persoon.
De vader achter de vrachtwagens onderzoekt	De vader achter de vrachtwagens onderzoeken	onderzoekt	onderzoeken	1	5	singular	plural	De vader achter de vrachtwagens onderzoekt de persoon.
De meid naast de stoelen bekritiseert	De meid naast de stoelen bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De meid naast de stoelen bekritiseert de persoon.
De advocaat bij de bomen vertrouwt	De advocaat bij de bomen vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De advocaat bij de bomen vertrouwt de persoon.
De winnaar onder de vrachtwagens kent	De winnaar onder de vrachtwagens kennen	kent	kennen	1	5	singular	plural	De winnaar onder de vrachtwagens kent de persoon.
De advocaat onder de ramen begrijpt	De advocaat onder de ramen begrijpen	begrijpt	begrijpen	1	5	singular	plural	De advocaat onder de ramen begrijpt de persoon.
De vriend naast de fietsen vermijdt	De vriend naast de fietsen vermijden	vermijdt	vermijden	1	5	singular	plural	De vriend naast de fietsen vermijdt de persoon.
De moeder naast de stoelen kent	De moeder naast de stoelen kennen	kent	kennen	1	5	singular	plural	De moeder naast de stoelen kent de persoon.
De meid op de fietsen verleidt	De meid op de fietsen verleiden	verleidt	verleiden	1	5	singular	plural	De meid op de fietsen verleidt de persoon.
De winnaar onder de ramen ziet	De winnaar onder de ramen zien	ziet	zien	1	5	singular	plural	De winnaar onder de ramen ziet de persoon.
De persoon bij de tafels bekritiseert	De persoon bij de tafels bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De persoon bij de tafels bekritiseert de persoon.
De advocaat naast de bomen herkent	De advocaat naast de bomen herkennen	herkent	herkennen	1	5	singular	plural	De advocaat naast de bomen herkent de persoon.
De moeder op de fietsen vertrouwt	De moeder op de fietsen vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De moeder op de fietsen vertrouwt de persoon.
De atleet naast de stoelen ziet	De atleet naast de stoelen zien	ziet	zien	1	5	singular	plural	De atleet naast de stoelen ziet de persoon.
De inwoner onder de tafels kent	De inwoner onder de tafels kennen	kent	kennen	1	5	singular	plural	De inwoner onder de tafels kent de persoon.
De atleet bij de ramen roept	De atleet bij de ramen roepen	roept	roepen	1	5	singular	plural	De atleet bij de ramen roept de persoon.
De tante onder de bureaus groet	De tante onder de bureaus groeten	groet	groeten	1	5	singular	plural	De tante onder de bureaus groet de persoon.
De advocaat op de fietsen ziet	De advocaat op de fietsen zien	ziet	zien	1	5	singular	plural	De advocaat op de fietsen ziet de persoon.
De meid onder de bureaus bekritiseert	De meid onder de bureaus bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De meid onder de bureaus bekritiseert de persoon.
De advocaat naast de stoelen vertrouwt	De advocaat naast de stoelen vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De advocaat naast de stoelen vertrouwt de persoon.
De inwoner achter de bomen bekritiseert	De inwoner achter de bomen bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De inwoner achter de bomen bekritiseert de persoon.
De inwoner bij de bomen vermijdt	De inwoner bij de bomen vermijden	vermijdt	vermijden	1	5	singular	plural	De inwoner bij de bomen vermijdt de persoon.
De atleet bij de bureaus roept	De atleet bij de bureaus roepen	roept	roepen	1	5	singular	plural	De atleet bij de bureaus roept de persoon.
De winnaar bij de fietsen groet	De winnaar bij de fietsen groeten	groet	groeten	1	5	singular	plural	De winnaar bij de fietsen groet de persoon.
De tante achter de fietsen stimuleert	De tante achter de fietsen stimuleren	stimuleert	stimuleren	1	5	singular	plural	De tante achter de fietsen stimuleert de persoon.
De vader onder de vrachtwagens bekritiseert	De vader onder de vrachtwagens bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De vader onder de vrachtwagens bekritiseert de persoon.
De atleet naast de stoelen bekritiseert	De atleet naast de stoelen bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De atleet naast de stoelen bekritiseert de persoon.
De vader bij de ramen stimuleert	De vader bij de ramen stimuleren	stimuleert	stimuleren	1	5	singular	plural	De vader bij de ramen stimuleert de persoon.
De atleet achter de bomen roept	De atleet achter de bomen roepen	roept	roepen	1	5	singular	plural	De atleet achter de bomen roept de persoon.
De man naast de tafels bekritiseert	De man naast de tafels bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De man naast de tafels bekritiseert de persoon.
De moeder onder de fietsen hoort	De moeder onder de fietsen horen	hoort	horen	1	5	singular	plural	De moeder onder de fietsen hoort de persoon.
De winnaar op de bureaus bekritiseert	De winnaar op de bureaus bekritiseren	bekritiseert	bekritiseren	1	5	singular	plural	De winnaar op de bureaus bekritiseert de persoon.
De tante achter de fietsen herkent	De tante achter de fietsen herkennen	herkent	herkennen	1	5	singular	plural	De tante achter de fietsen herkent de persoon.
De tante onder de ramen begrijpt	De tante onder de ramen begrijpen	begrijpt	begrijpen	1	5	singular	plural	De tante onder de ramen begrijpt de persoon.
De tante bij de fietsen kent	De tante bij de fietsen kennen	kent	kennen	1	5	singular	plural	De tante bij de fietsen kent de persoon.
De man achter de tafels groet	De man achter de tafels groeten	groet	groeten	1	5	singular	plural	De man achter de tafels groet de persoon.
De vader achter de fietsen steunt	De vader achter de fietsen steunen	steunt	steunen	1	5	singular	plural	De vader achter de fietsen steunt de persoon.
De man onder de tafels verleidt	De man onder de tafels verleiden	verleidt	verleiden	1	5	singular	plural	De man onder de tafels verleidt de persoon.
De tante naast de stoelen kent	De tante naast de stoelen kennen	kent	kennen	1	5	singular	plural	De tante naast de stoelen kent de persoon.
De inwoner op de bureaus steunt	De inwoner op de bureaus steunen	steunt	steunen	1	5	singular	plural	De inwoner op de bureaus steunt de persoon.
De schrijver op de bureaus hoort	De schrijver op de bureaus horen	hoort	horen	1	5	singular	plural	De schrijver op de bureaus hoort de persoon.
De boer achter de ramen kent	De boer achter de ramen kennen	kent	kennen	1	5	singular	plural	De boer achter de ramen kent de persoon.
De persoon bij de ramen ziet	De persoon bij de ramen zien	ziet	zien	1	5	singular	plural	De persoon bij de ramen ziet de persoon.
De tante achter de stoelen groet	De tante achter de stoelen groeten	groet	groeten	1	5	singular	plural	De tante achter de stoelen groet de persoon.
De boer naast de fietsen vermijdt	De boer naast de fietsen vermijden	vermijdt	vermijden	1	5	singular	plural	De boer naast de fietsen vermijdt de persoon.
De winnaar naast de tafels vertrouwt	De winnaar naast de tafels vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De winnaar naast de tafels vertrouwt de persoon.
De winnaar bij de vrachtwagens kent	De winnaar bij de vrachtwagens kennen	kent	kennen	1	5	singular	plural	De winnaar bij de vrachtwagens kent de persoon.
De boer onder de bomen vertrouwt	De boer onder de bomen vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De boer onder de bomen vertrouwt de persoon.
De tante naast de bureaus herkent	De tante naast de bureaus herkennen	herkent	herkennen	1	5	singular	plural	De tante naast de bureaus herkent de persoon.
De schrijver naast de vrachtwagens kent	De schrijver naast de vrachtwagens kennen	kent	kennen	1	5	singular	plural	De schrijver naast de vrachtwagens kent de persoon.
De man achter de tafels roept	De man achter de tafels roepen	roept	roepen	1	5	singular	plural	De man achter de tafels roept de persoon.
De meid op de vrachtwagens vertrouwt	De meid op de vrachtwagens vertrouwen	vertrouwt	vertrouwen	1	5	singular	plural	De meid op de vrachtwagens vertrouwt de persoon.
De vader onder de tafels herkent	De vader onder de tafels herkennen	herkent	herkennen	1	5	singular	plural	De vader onder de tafels herkent de persoon.
De persoon naast de ramen begrijpt	De persoon naast de ramen begrijpen	begrijpt	begrijpen	1	5	singular	plural	De persoon naast de ramen begrijpt de persoon.
De tante achter de tafels onderzoekt	De tante achter de tafels onderzoeken	onderzoekt	onderzoeken	1	5	singular	plural	De tante achter de tafels onderzoekt de persoon.
De oom achter de vrachtwagens steunt	De oom achter de vrachtwagens steunen	steunt	steunen	1	5	singular	plural	De oom achter de vrachtwagens steunt de persoon.
De winnaar bij de bureaus stimuleert	De winnaar bij de bureaus stimuleren	stimuleert	stimuleren	1	5	singular	plural	De winnaar bij de bureaus stimuleert de persoon.
De inwoner op de ramen steunt	De inwoner op de ramen steunen	steunt	steunen	1	5	singular	plural	De inwoner op de ramen steunt de persoon.
De inwoner onder de vrachtwagens steunt	De inwoner onder de vrachtwagens steunen	steunt	steunen	1	5	singular	plural	De inwoner onder de vrachtwagens steunt de persoon.
De meid op de fietsen hoort	De meid op de fietsen horen	hoort	horen	1	5	singular	plural	De meid op de fietsen hoort de persoon.
De schrijver achter de bomen steunt	De schrijver achter de bomen steunen	steunt	steunen	1	5	singular	plural	De schrijver achter de bomen steunt de persoon.
De meid achter de tafels begrijpt	De meid achter de tafels begrijpen	begrijpt	begrijpen	1	5	singular	plural	De meid achter de tafels begrijpt de persoon.
